WFC,ETN,AMZN,QCOM,LMT,KO,JNJ,ISRG,XOM,MDT,DHR,PLD,BA,PG,MRK,AMD,BX,PM,SCHW,VZ,COP,ADI,BAC,NOW,TMO,CVX,ANET,NVDA,GE,GILD,MU,CMCSA,DIS,AXP,HON,META,NFLX,PGR,LLY,JPM,VRTX,TJX,EQIX,AAPL,FI,DE,SBUX,GOOGL,T,ABT,BMY,MS,CRM,PFE,SPGI,BRK-B,ADBE,ACN,AMGN,LIN,V,WMT,AMAT,CAT,RTX,UNP,IBM,TXN,ADP,GOOG,ORCL,BSX,UNH,TMUS,SYK,GS,UBER,AVGO,MMC,CSCO,PLTR,MA,C,BKNG,MCD,LOW,HD,INTU,LRCX,KKR,COST,NEE,ABBV,TSLA,MSFT,PEP,CB,PANW,BLK
8.945590056378715e-5,2.483834948426066e-5,-4.112377698910325e-5,-1.410254692867992e-6,-4.4719877134223555e-6,-1.0427283116363392e-5,1.415091852073341e-5,-2.379748218957303e-5,4.130900091541451e-5,9.821140863344282e-6,2.037750767591255e-5,4.972375245213512e-5,1.9759098788733977e-5,-1.395821296575549e-5,1.3889596907271498e-5,-2.7337305996682514e-5,3.6639320584218466e-5,1.5663442271583908e-5,0.00011360758276957626,1.4692959773955733e-5,4.644141257610983e-5,1.0060187140457104e-5,9.23562619827465e-5,-3.772731775843323e-5,1.8768018556388292e-5,4.103566355196514e-5,-1.718146856788894e-5,-5.196464836412871e-5,6.829267883841383e-6,1.829243229089803e-5,-1.6582536859469526e-6,3.847631962198868e-6,1.8239153549646935e-5,4.0875624351932335e-5,2.1716242710085018e-5,-4.701592581148104e-5,-5.1080586838334436e-5,1.0512198273974384e-5,-3.444530973608748e-5,5.1616136807482615e-5,-2.0940038671322596e-5,3.1012727652041587e-6,2.3262127927114887e-6,-3.093289048902353e-5,1.6388695217810915e-5,4.9463643105477485e-5,1.0154990171583033e-5,-4.1611352912210684e-5,1.8606089302181922e-5,7.104097763882208e-6,1.4439990983953235e-5,7.782448274322257e-5,-9.477143322222882e-6,1.1827683790388563e-5,5.815027518925311e-6,1.578013169865491e-5,-4.053318645208716e-5,1.64716969961256e-7,6.771151076613419e-7,1.3763963161935074e-5,-4.727047567668106e-6,-1.4853628088480983e-5,-2.744242686615104e-5,6.143461659017271e-5,1.3203413755280592e-5,2.6604678567507422e-5,1.6289265692503584e-5,8.682229735631798e-6,7.356560936673401e-6,-4.5237083038943676e-5,-2.4038380977101316e-5,3.21648697209284e-7,-5.325513627272438e-6,-1.78136821013358e-6,-1.1716587980193801e-5,0.00015344652608999785,-4.570644247706165e-6,6.418056632652678e-7,-9.322639200803283e-6,-2.8960952841641503e-6,-2.060388734947235e-5,-5.396060795900643e-6,7.424075540097668e-5,-3.3361486968622903e-6,-1.4169809440291818e-5,3.247799899070807e-5,2.6158707834396435e-5,-2.7136614667230514e-5,-2.3749794790954457e-6,5.093915478839257e-5,-2.006907374760338e-5,1.8227389451110148e-5,1.1647887984712644e-5,-4.2856996404452393e-5,-4.781887389809927e-5,-1.3589184578400703e-5,2.660812142491635e-5,-6.504923827247596e-5,4.048477149419367e-5
-2.063531821154188e-5,-1.258616606223728e-6,4.148170049783869e-5,1.9618061195723342e-5,-4.3408528452195186e-5,-9.224488804477046e-6,-1.4216721477635668e-5,-4.117665388076799e-6,-5.405706092319901e-5,-1.063211614163075e-5,3.426014798562674e-5,3.0618286688561134e-6,1.858933248805433e-6,-2.397051593007853e-5,-1.0597407493367807e-5,2.2690563030607767e-5,-1.0713186314176156e-5,-2.5108969164919112e-5,2.3701701930957503e-5,3.4251999940466868e-6,-3.4959039666306164e-5,2.9043779913471346e-5,-8.410940376600098e-6,2.864185817850922e-5,1.6186814587602172e-5,-4.43402327206031e-5,-0.00010008581529865285,3.732220463713697e-5,2.2742196494299242e-5,-3.5472243570488535e-5,-3.2061799743944606e-6,7.921335105168287e-6,3.985405558543796e-5,-5.574420134772373e-6,-1.325868892356445e-5,2.0786008599393042e-5,2.3807067356847372e-5,-5.722471233649327e-5,-1.136483272101645e-5,-1.2720796315426712e-5,-3.517885801544436e-5,6.339275150818956e-6,-7.54299478055341e-6,-3.7182208307419032e-6,1.2595052083222637e-6,-1.4407439375324809e-5,8.817529187842966e-7,1.4191578290000962e-5,-8.778644548520747e-6,1.4518539111303468e-5,2.682091553220858e-6,7.094064828073632e-6,2.499232669997249e-5,7.254641775061355e-6,-1.1711663072371548e-5,-1.809281143231446e-5,2.812504581681931e-5,-1.692118653921367e-5,-4.185591478089407e-5,4.625953300531713e-6,-8.962030912825729e-6,-2.1359148394660018e-5,-5.662619185787035e-6,-1.3157294718840744e-5,-2.9051893747874727e-5,-7.0685792180363235e-6,-1.0166498129836887e-5,-1.8965373076670582e-5,-5.513090414757248e-6,1.3598727917472828e-5,-8.697945614839924e-6,-3.5673971152092914e-6,-3.271847932517263e-5,-6.923424167950705e-6,-5.999536540786696e-6,-4.570644247706165e-6,0.0003859538858588856,-2.1054109318528505e-5,-1.7508418210460063e-5,-1.6942423401292926e-5,0.00014611463799678903,2.5437593973522845e-6,2.30143379899286e-5,4.303501707532515e-5,-1.0156293837021003e-5,2.6354266046934495e-6,-8.854697860279252e-6,4.178580221698507e-5,-5.459042109035643e-6,1.6794129564328676e-5,-1.878236671538594e-5,-9.53564421666538e-6,-1.5378090834959167e-5,5.8885834435063394e-5,7.507252234586935e-6,-1.0528816937993229e-5,-1.3980880612129739e-5,1.2479177548840097e-5,8.190877145595809e-6
-3.0296512157929337e-5,3.03242981770089e-5,-1.6469605945823064e-6,4.772655777109971e-5,-3.5939624935211303e-6,-1.774547546094197e-5,-2.7617850310915856e-5,-8.860279236152755e-7,-3.0506350402285972e-5,-5.3016010777235646e-5,-3.5151756346192466e-5,-8.05364232267982e-6,3.310713337005485e-7,-1.3595524059582272e-5,-2.998540743489666e-5,0.00011649359500121969,1.231048826500323e-6,-1.475873426311128e-5,-3.85005356434396e-5,-4.622205505643244e-5,-2.787794477765527e-5,5.515898216885439e-5,-4.0340424979527254e-5,1.764630248110102e-5,-2.9035952449116042e-5,-2.1487696843452004e-5,0.00015114477490525702,0.00012617706941071008,-7.179889157996053e-6,-9.574492040789318e-6,8.735949080531677e-5,7.433630210236888e-6,-2.513764249328195e-5,-1.0884134419808756e-5,-4.19022168055244e-7,6.543006181312313e-6,4.670887352294797e-6,-1.989932678833075e-5,-9.636847791944675e-6,-9.62063466346925e-6,-1.1033784928595668e-5,5.125740694193807e-6,7.934917849488817e-6,2.526305576008316e-7,-9.83170284246205e-6,-7.15762730231892e-6,-6.220691563442795e-6,-2.0961782392190126e-5,-5.588209528040719e-5,-2.173464144597425e-5,-2.952212180754876e-5,-1.3341638827308786e-5,1.1492837484866917e-5,-1.8884771647218187e-5,-1.7525239048943772e-5,-1.2121692365553307e-5,6.333630232956932e-5,1.748419210537123e-5,-1.2177419829474068e-5,6.095946105164509e-6,-6.656438749374007e-6,3.5281202463389874e-6,0.00011663327618961638,1.5181236482452357e-5,-2.3018171433651602e-5,-3.213106549740592e-5,-2.9883102615009614e-7,5.478767891837796e-5,-7.745327405874384e-6,-2.1991750898197825e-5,2.620549715339694e-5,-2.055107577431547e-5,-3.314820736899802e-5,-2.290355904601466e-5,-1.10063556305128e-5,6.418056632652678e-7,-2.1054109318528505e-5,0.00026308966197853713,-1.4855317079243784e-5,3.487622833490535e-5,4.702628729309545e-5,5.553361948832088e-6,-3.420714287744109e-5,6.876959502571945e-6,-1.0582094586097324e-5,-5.720403841680957e-6,-6.8044660261967285e-6,1.03757402490144e-5,0.00011646748417996532,4.628407053525723e-6,2.8365052003099388e-5,-2.930197666367595e-5,-7.558364868339414e-6,9.866268663428317e-6,3.3926408747732557e-6,-1.0767606929451492e-5,-4.065693853281829e-5,4.988128627066749e-5,-8.53656151038827e-6
-1.5568684571816844e-5,1.2397703317611861e-5,-1.773290994354834e-5,-2.185164660533875e-5,1.3997216884841861e-5,1.9381575543452974e-5,1.7140810912895496e-5,6.795254783208753e-6,9.44043473640896e-6,8.407196263333237e-6,-1.853544633538676e-6,-1.190490563086013e-5,-7.189615036640626e-6,2.3349402764910144e-5,2.8480788306772007e-5,-3.954551584157476e-5,-4.127503857878504e-5,2.442178226520901e-6,-2.8661504833997707e-5,-3.652252838984448e-6,6.098669788983639e-6,-2.5199160632834044e-5,-1.5585717988436846e-5,5.488632104086608e-6,-7.656609870935722e-7,-1.011845049763466e-6,-1.187981587445896e-5,-4.703000242713051e-5,1.1450596844412128e-5,1.5567548256395082e-5,-2.54009009791087e-5,-4.474103429471404e-6,-9.810418146536677e-6,-1.7233497164055844e-5,1.7737118890134367e-5,-2.2793151229355692e-5,5.229244656914609e-6,5.200513700612187e-5,2.4018713277202418e-5,1.1060210925200002e-5,1.7950898655008063e-5,1.9577298092751793e-5,9.097098392379493e-6,-4.947194629287346e-6,1.7005996898273123e-5,-4.613139821005185e-6,1.9757271583900856e-5,-6.711586454448798e-6,-6.291420976059011e-6,1.4006471529982099e-5,1.1102166677577459e-5,-2.3816776482840984e-5,2.499526581741371e-6,3.331739566812623e-6,2.0516700693446754e-5,2.3890360654200115e-5,1.3084572622668946e-5,2.3363340742196053e-6,5.613003371004189e-6,2.6830615992820648e-5,1.6815254270598216e-5,7.391168747920918e-6,-2.6257829343212526e-5,-2.0259785893151222e-5,1.2303480208244555e-5,1.2738527739708076e-6,7.158251600288216e-6,-2.3005417898781946e-5,1.7164770854953827e-5,-6.221149957414698e-6,1.0462028753836466e-6,1.56629080502211e-5,3.073760477043602e-5,1.4934491403274153e-5,1.185217489483177e-5,-9.322639200803283e-6,-1.7508418210460063e-5,-1.4855317079243784e-5,7.782516567468051e-5,-3.838287435180707e-6,-9.128091083741216e-5,2.020735586566981e-5,-7.693074306963496e-6,-5.638742743605631e-6,2.321418163052796e-5,-2.2040139399266635e-5,-1.6209805998865587e-5,2.665253629093457e-6,-1.6406259316785013e-5,-1.968855900502958e-5,9.189362337075345e-6,3.963195379394311e-6,1.694309820580477e-5,-8.864447504975473e-5,-5.0045734731490525e-6,2.2277805541118348e-5,4.4106984154482376e-5,-4.641936490079589e-6,-7.937308043466873e-6
-1.2245492566491588e-5,7.43654766212663e-6,-7.968788170404523e-6,-3.0049743427432335e-7,7.070795851234939e-6,5.990087516775206e-6,-1.7016852837551602e-6,-4.137202390688687e-5,2.0629055045245257e-5,-1.2020144297968973e-5,2.1102363061679235e-7,1.1512060887548285e-6,-7.219520121917473e-6,-1.6161562798283634e-7,-9.266400045254987e-6,-1.332605014084122e-5,-6.574606674675727e-6,8.049372152089609e-6,-9.99504308150082e-6,4.237070412636215e-6,2.0104237040366887e-5,1.72782931962081e-5,-7.895658000069123e-7,7.2705680330263045e-6,1.0830685899646684e-6,1.2604967321422222e-5,7.447289714230301e-5,-1.695648996974044e-5,-1.0552401079444823e-5,-4.54878484538654e-6,6.106806038338242e-6,1.4705791137127425e-5,-1.3730983008532854e-5,-6.2478169084489305e-6,8.053416301735296e-6,-2.0383825843415156e-5,-3.0297684882771727e-6,-3.466655181855757e-6,-7.632403645112058e-6,-1.0377276818593937e-5,-4.970574166980868e-6,4.7222907287007486e-6,4.119271835131533e-6,-3.557996623874139e-6,-2.5240725240870394e-6,1.5531804537286585e-7,-3.4019530098608048e-6,-7.227295626856803e-6,2.2019217659932403e-5,-1.682396114471157e-5,1.3580962079171575e-5,-1.6285604588158218e-5,-1.732002328793331e-6,1.994584394975922e-5,-9.504337299898735e-6,-3.3326137197379084e-6,7.631859475752826e-6,4.1314138554295346e-6,9.144616777321528e-6,-1.488840247606103e-5,1.5373539101250432e-6,3.067551455663845e-5,7.56884476958615e-6,1.1787776588378674e-5,7.3030089450608965e-6,-5.260177171024553e-6,1.5595600340197932e-5,1.6471563421538508e-5,1.8077280274237653e-5,-7.211988600822479e-6,8.930841017163686e-6,-1.3401383816941065e-5,-2.690297106030898e-6,2.2201046371658354e-6,-1.9809751490098614e-5,-2.8960952841641503e-6,-1.6942423401292926e-5,3.487622833490535e-5,-3.838287435180707e-6,0.00012652200710884596,8.616660947759516e-6,2.4115114338760874e-6,-4.043037499438075e-6,-1.2770520153125588e-5,-4.675430992551958e-6,5.154968483128577e-6,1.1008877326110288e-5,-5.94756397421591e-6,-5.011956892634973e-6,-8.446941148954543e-6,1.8275277442654873e-5,-3.164715621335022e-6,2.133045287454715e-6,-7.992358759172442e-6,-1.4702232971457197e-5,4.98661187972278e-6,-7.620813521478529e-6,3.8410266495272965e-5,-7.2265243618154496e-6
-1.6972302700936443e-5,-2.425505445497335e-5,8.304580484533806e-5,6.159791272334967e-5,-3.34700253489274e-5,-8.057690191714107e-5,-8.070471746964654e-5,-2.286992396771032e-7,-4.178586249785027e-5,-4.151053483468193e-5,-5.687770196019881e-5,-3.727597895208678e-5,1.1916156038737806e-5,-8.320750231452517e-5,-0.00010391547976956855,0.00019259298292187044,3.4049038069285915e-5,-5.843871913417119e-5,-1.2155138756682745e-5,-2.310957742657508e-5,-2.3592580511292736e-5,8.967502791498296e-5,-1.0316691668423636e-6,0.00013002686612262595,-6.960049666966024e-5,-2.7265236554788674e-5,8.600646007026836e-5,0.00013506048645117795,4.314024544894327e-6,-6.702760106755347e-5,6.29207458079674e-5,-2.2645090387894073e-5,3.3049131815251505e-5,2.8399185604361362e-5,-4.7369627916436315e-5,5.588295329972611e-5,0.00016872187381071832,-4.645725632693044e-5,-9.068729412590203e-5,-1.4476534794540905e-5,-4.565872556884091e-5,-1.25380972718565e-5,-6.748842065690599e-6,2.091405044498042e-6,-4.535084229951462e-5,-6.30435425964104e-5,3.764573578956267e-5,4.357779909049064e-5,-2.3451092028210813e-5,-7.54862789936423e-5,-5.9268960522179774e-5,2.065056345619234e-5,7.787421398833785e-5,-5.4538266126429e-5,1.4128457015569886e-5,-4.0487629440539784e-5,6.913811367915527e-5,2.177391945964344e-5,-4.190656641254037e-5,-5.557615847840368e-5,-1.8469081302249728e-5,-1.7912145163167996e-5,7.684861821957332e-5,-1.05452273616563e-5,-3.468420530181688e-5,-5.669565653142234e-5,-1.6765330829013556e-6,5.109787659263003e-5,-1.0639095673727896e-5,4.2968258037881046e-5,3.7729987294235154e-5,-5.1583681464924133e-5,-5.957700013484379e-5,-5.0674953127388426e-5,-3.4742201846754724e-5,-2.060388734947235e-5,0.00014611463799678903,4.702628729309545e-5,-9.128091083741216e-5,8.616660947759516e-6,0.0014074023568361519,-3.9029601676636026e-5,3.2802847634541863e-6,4.821705065358349e-5,-4.5462343177038185e-5,4.760508769332033e-5,2.3184728771204137e-5,8.950633479254858e-5,3.153896020069654e-5,-9.606210706227076e-6,-2.715507791962254e-5,-9.783617634491017e-5,-7.614421184430412e-5,0.0002257545951916394,2.2920036952244603e-5,-5.688151600374406e-5,-0.00010945207558356357,0.0001586631582949668,3.899961484443331e-6
-7.611760812494406e-6,2.0771487823250693e-6,-8.48219603523687e-6,-1.5869943034265986e-5,-4.512798020741375e-7,6.3207144636156845e-6,2.504578815267548e-6,-3.8213277374113085e-6,2.832315786371873e-6,3.4079573067325198e-6,-6.967761104562772e-6,-8.114233053754084e-6,-5.949299892374781e-7,1.0826828711657896e-6,-2.6405031259324356e-6,1.018465908507911e-5,-4.104726091663643e-6,4.852013628398386e-6,-1.9636697630607504e-5,-4.906276720406351e-6,-3.461858408063772e-6,-7.005070278919482e-6,-8.995177663339577e-6,-5.104263428062807e-6,-8.125049986665558e-6,-6.556829436342677e-6,2.0865552361732655e-5,-9.94511815307279e-6,1.3608053601410929e-5,-8.890280604873018e-6,5.899528285982393e-6,1.178974294735233e-5,9.172285761454328e-6,1.2597098115634229e-5,3.667069304258977e-6,-1.5203293565499788e-5,1.8117862046619884e-7,2.3156646725799737e-5,8.389819311818294e-6,4.484535771583065e-6,-5.792747209476814e-6,1.6864263684853574e-5,-8.267189987788603e-6,1.5100252988803707e-6,1.2644406256949181e-5,-7.766589341074963e-7,3.0083061820189895e-6,-2.928258137900924e-6,5.056835405974083e-7,1.4053923433371625e-6,9.36240162962119e-6,-5.350392356723866e-6,6.283717625671947e-6,-7.268175483705803e-6,8.513104589106523e-6,9.486701025834327e-6,9.428728661721105e-7,-2.2075466093761106e-6,-1.1536678507845175e-5,3.1980125187962167e-7,4.108496524157283e-5,6.569917279836331e-6,-2.2217930293312162e-6,6.38214910398059e-7,1.6033271609875388e-6,1.9554744973945605e-6,-1.0231785425328623e-5,-1.3320490166192535e-5,-2.316299057712603e-7,-2.7174509726253854e-6,4.512012632207559e-6,8.40932338996591e-6,7.903936786136324e-7,7.231655218305425e-7,1.2712773051942687e-5,-5.396060795900643e-6,2.5437593973522845e-6,5.553361948832088e-6,2.020735586566981e-5,2.4115114338760874e-6,-3.9029601676636026e-5,6.440090979062585e-5,-9.46528620600468e-7,1.859361271873161e-5,5.61696880862281e-6,-5.658544459653635e-6,1.7430150625827835e-7,1.1340809182814643e-5,8.499785171156028e-7,4.2634409940842425e-6,1.2269042107867898e-5,-9.102337392318943e-6,-6.174492596783401e-6,-2.8814075415692956e-5,-4.6456067283481965e-6,5.438111830374246e-6,1.3509359249789975e-5,-6.382230888609191e-6,7.02378758497356e-6
0.0001284369475702937,1.5817515595005304e-5,-5.13634680506009e-5,2.074339692033871e-5,4.711850011742331e-6,-6.298060337602128e-6,-4.292044049793261e-6,-2.943785430070335e-5,6.0157185838959334e-5,-2.2067483756747225e-6,1.937673986625964e-5,1.650354033188621e-5,2.8747043056877902e-5,-2.0826995292505788e-5,2.937722334110087e-6,-4.006816157484708e-5,3.630829685760786e-5,2.494524736203305e-5,0.00012573175697815902,1.4830975000044409e-5,7.245437278315742e-5,2.1448742540049588e-5,0.0001257934451858237,-3.098860596189364e-5,2.4649891669517055e-5,6.543245152447088e-5,-5.739670147129668e-5,-4.100314579695749e-5,2.7055054856200272e-5,2.0656609692392916e-6,-4.8602129482616786e-6,-1.0066605597578478e-6,3.5659966155763946e-5,5.735226812341497e-5,1.1235357031057683e-5,-5.105489132253422e-5,-4.762220771187154e-5,2.101632858596252e-5,-5.3308209877719233e-5,8.221164909508252e-5,-1.5456356727553264e-5,8.984122762072788e-6,-6.5454645615087635e-6,-3.882275529721092e-5,3.460383767181008e-5,4.644016974060717e-5,1.1605744062202019e-5,-4.9346674997733866e-5,4.1491745189348426e-5,5.524832659185074e-6,3.9684008589834505e-6,9.18158931678928e-5,-4.149662601308607e-6,-3.7078036113938364e-6,6.37110298771125e-7,1.7995187546489257e-5,-2.97890861765919e-5,-9.981169950785564e-6,-7.230217752457463e-6,2.6541231772395623e-6,4.7834540639847604e-6,-1.7729569330207418e-5,-2.0056533995745797e-5,5.8036044001279106e-5,1.8698807874847985e-5,3.276842035001321e-5,2.1037154375322918e-5,-4.927832434691319e-7,-1.9398595329459135e-6,-5.0557354913643854e-5,-4.570081933357964e-5,-1.4022834404231514e-5,-2.0654315937484246e-5,-6.514711088595745e-6,-1.689168611279192e-5,7.424075540097668e-5,2.30143379899286e-5,-3.420714287744109e-5,-7.693074306963496e-6,-4.043037499438075e-6,3.2802847634541863e-6,-9.46528620600468e-7,0.0001725825607631632,1.0480092979454608e-5,9.319312847514832e-7,1.626089275782457e-5,1.776012368287954e-5,-9.45393247609923e-6,-1.0688488083647094e-6,4.4201735183271485e-5,-2.5297543856018717e-5,1.7346953539031113e-5,1.444424410404507e-5,2.294962309338261e-5,-7.076323646470848e-5,-2.626122929718082e-5,3.5378615829193744e-5,-3.9414763719211894e-5,4.108651897856312e-5
-1.0028549525598913e-6,1.603244028695827e-5,2.7731996544365125e-5,1.8759456195211996e-5,-1.708564833015266e-5,-4.504752132283169e-6,-6.392088557650037e-6,-1.0211533144754585e-7,-4.714577979504829e-6,3.2725832468415824e-7,-2.4412067242145584e-5,-2.2947869987000154e-5,1.5623842999517956e-5,-9.95226615326834e-6,3.951744746542074e-7,1.1303505451330693e-5,1.8372629312155536e-7,-4.949902285917428e-6,-6.525259548070464e-6,-2.8793626375332008e-5,-7.410017823081904e-6,1.4502061938145376e-5,5.358595174452521e-7,-5.26618239759721e-6,-1.0187662280769193e-5,-7.5742545934730285e-6,-4.714044772936464e-5,1.4229003373044964e-5,4.242190107781953e-5,1.7097870241651465e-5,2.221374948831849e-5,1.0194842508062484e-5,1.386946279776909e-5,1.3430252317602677e-5,-7.0836813620531195e-6,9.778045708368145e-6,3.178436519844772e-6,-2.0171575227178987e-5,-2.965274539719312e-7,1.709277780767829e-5,1.1194730185256816e-5,1.0464999744632203e-5,-3.121122625236361e-5,-1.8240293972310133e-5,1.184497164385177e-6,1.015482188054228e-5,2.3470606064124516e-5,3.792019695735237e-6,-3.9148397165121014e-5,-9.814370981462746e-6,-1.2419391608918283e-5,1.7393323367869487e-5,1.3378368876117946e-5,-2.281567787363892e-5,4.108909268573165e-6,4.850157581559417e-6,-4.714777525788104e-6,-1.3252327654043213e-5,1.953543935195898e-5,1.6139902889962024e-5,7.710203666239332e-6,-2.0701968136381973e-6,6.969909191809357e-6,2.2489937813689594e-5,-2.0245745575284718e-5,-8.473565182131142e-6,-6.727922952559807e-6,-4.595193691423694e-6,-8.280050117423507e-7,2.168300706531979e-6,-4.993620428116167e-7,3.3017527411035217e-6,-8.833763307324469e-6,-1.630628769480119e-6,9.900874108574226e-6,-3.3361486968622903e-6,4.303501707532515e-5,6.876959502571945e-6,-5.638742743605631e-6,-1.2770520153125588e-5,4.821705065358349e-5,1.859361271873161e-5,1.0480092979454608e-5,0.00017800738485709193,-1.1522679339213779e-6,-2.321453201436093e-6,-1.9383957626398013e-6,1.9711737902894795e-5,1.732720546659877e-5,1.2304527362726075e-5,1.1199931911363776e-6,-1.9695876923726932e-5,-1.4533253719208717e-6,3.1858885712676405e-5,-1.6736623013038908e-5,-5.557216596803604e-6,1.2035300579511069e-5,-1.884345987860235e-5,2.4096973364219347e-6
-4.401578263576909e-6,-6.323886840350664e-6,-2.1104387082107757e-5,-2.4106101830316192e-5,2.3761883218021057e-5,3.08048757260384e-5,2.0667582772241997e-5,1.2354752774437204e-5,1.1660150535875706e-5,1.4436545096629727e-5,-2.867678733303648e-6,-8.87110573359414e-7,8.724288272551209e-6,3.2411083719668315e-5,2.4744712687373803e-5,-3.921101879046542e-5,-2.0924178796632066e-5,1.7333617769671198e-5,-6.095224960602411e-6,7.89477888733787e-6,2.4299501841747397e-6,-1.608779743580355e-5,-9.977539269581456e-7,-2.1612168264850342e-5,-4.215034043628842e-6,8.809193028362252e-6,-3.1737987804240204e-5,-3.959676828752046e-5,1.976515085997276e-6,2.9869871254330734e-5,-1.6532535615411324e-5,1.0503620068538442e-5,-1.620666023937059e-5,-1.3040628127005543e-5,1.2248178100784543e-5,-2.1151432512452995e-5,-1.158314617970739e-6,2.7003133586754918e-5,2.1489264222942015e-5,9.171437632980542e-6,2.6568547633269336e-5,1.655272997705045e-5,2.0741012466184482e-6,-3.845957102321601e-6,4.12573886019354e-8,1.0405513319225362e-5,2.191653349257755e-5,-2.3602995271717203e-5,1.3272208349418894e-5,2.5503459899923126e-5,1.0212127003520574e-5,-8.659412694244309e-6,2.9788682583632945e-8,-8.668503022762072e-6,2.482350245097525e-6,1.2559907277699766e-5,-2.9686061587424684e-6,-5.479505725526075e-6,1.6597973809683567e-5,3.898002201838281e-6,5.941585072389487e-6,1.0811729599619551e-5,-2.5943326201449145e-5,-6.925521722598282e-6,2.5770765377011e-5,8.66379489522046e-6,9.131107190220326e-6,-1.0839767056950723e-5,2.226681540773818e-6,-2.325872342128457e-5,-1.9011839860368784e-6,1.839815549349194e-5,1.753350619019003e-5,1.4564920236521646e-5,9.429091243298408e-6,-1.4169809440291818e-5,-1.0156293837021003e-5,-1.0582094586097324e-5,2.321418163052796e-5,-4.675430992551958e-6,-4.5462343177038185e-5,5.61696880862281e-6,9.319312847514832e-7,-1.1522679339213779e-6,6.033430479391719e-5,-1.4749782882430938e-7,-2.371789210792155e-6,-1.443900421320528e-5,-2.1773250166312802e-5,-3.241409153027762e-5,1.38198304970831e-5,2.896466244285254e-5,2.3165984246292073e-5,-5.141416041740192e-5,-1.0529582208716564e-5,3.5982426472267666e-5,2.698135616159473e-5,-1.290677976765304e-5,-6.607660314190909e-6
1.9241529334489656e-5,1.3869005145858404e-5,2.643380524354818e-6,-1.5839927532917224e-5,3.8957039671874745e-7,-1.4928557088798497e-6,7.136919496787564e-6,-8.602263147301058e-6,1.049592039475566e-5,8.853053979464815e-6,1.1021406161776077e-5,4.9499055875828495e-5,1.0810176685355135e-5,-4.0556348803153394e-6,-3.1371828847414418e-6,-4.242392610742979e-5,3.0600608185506885e-5,4.619911991673701e-7,2.3596319621216964e-5,1.6080115761776943e-5,-1.2884484742603319e-5,1.828831282649584e-5,3.9000760674137434e-5,-2.1543851459710237e-5,8.08495554148361e-6,1.1502602685716259e-5,-2.6307111332115497e-5,-5.973300659651286e-5,1.8934945093722112e-5,6.878936051439638e-6,-9.817902502543999e-6,2.772848651684644e-5,2.782016046155099e-6,-1.6395843633545702e-6,9.799080964826935e-6,-5.334319496283947e-6,-4.094800357505209e-6,-4.91047144433302e-6,-1.1547541771387042e-5,3.514362663311213e-6,-9.496317589293353e-6,-3.4309590900099895e-7,9.561882458634307e-6,-6.025534925898801e-6,-1.7798483076054315e-5,2.782674611254717e-5,4.7951210544611895e-6,-4.189911264172077e-5,1.2656182074015641e-5,1.1095323595296397e-5,2.280722564593301e-6,2.9310864994734245e-5,-3.5001963177697606e-5,-2.6270253231435603e-6,7.859296015982866e-6,1.1497400991978572e-6,-3.3649895912136825e-5,8.372014251997606e-6,-1.0104215437458619e-5,-1.510104126456216e-5,-7.442282028239342e-6,7.243275276605405e-6,3.7262721472357438e-6,2.337492476190561e-5,1.4694855895921273e-7,2.212583586756666e-5,1.679583500296336e-5,2.7745018720706842e-5,2.9942283122333413e-6,-4.1804101985947426e-5,-2.6087790795558976e-5,-1.659547399362134e-5,-1.0577061406716333e-5,-6.111509531241263e-6,-1.07222739001628e-5,3.247799899070807e-5,2.6354266046934495e-6,-5.720403841680957e-6,-2.2040139399266635e-5,5.154968483128577e-6,4.760508769332033e-5,-5.658544459653635e-6,1.626089275782457e-5,-2.321453201436093e-6,-1.4749782882430938e-7,0.00014250013021057338,9.597744565310846e-5,-2.892494502417003e-6,-4.8848012189923815e-6,8.004948713486524e-6,-1.493974202103399e-6,4.0349140070063535e-5,-3.954634807827885e-6,-3.055754067796026e-5,-2.762108340714201e-5,7.191988165412421e-7,-9.714326183649635e-6,-3.7018970771310055e-5,2.1962773584936598e-5
